Seqname	GeneSymbol	Type	Diagrams	Total	Context+	Context	Structure	Energy	"Branch Length"	Pct	8mer	7mer-m8	7mer-A1	6mer	"Offset 6mer"	Imperfect	8mer	7mer-m8	7mer-A1	6mer	"Offset 6mer"	Imperfect	"UTR Length"
XM_014165162	LOC106582264	NonCoding	"Click Me"	1	-0.31	-0.297	144	-16.43	0		0	0	0	0	0	0	1	0	0	0	0	0	2441
XM_014162677	LOC106581016	NonCoding	"Click Me"	1	-0.31	-0.23	146	-19	0		0	0	0	0	0	0	1	0	0	0	0	0	3986
XM_014162682	LOC106581016	NonCoding	"Click Me"	1	-0.31	-0.23	146	-19	0		0	0	0	0	0	0	1	0	0	0	0	0	4388
XM_014162689	LOC106581016	NonCoding	"Click Me"	1	-0.31	-0.23	146	-19	0		0	0	0	0	0	0	1	0	0	0	0	0	4033
XM_014162694	LOC106581016	NonCoding	"Click Me"	1	-0.31	-0.23	146	-19	0		0	0	0	0	0	0	1	0	0	0	0	0	4152
XM_014162701	LOC106581016	NonCoding	"Click Me"	1	-0.31	-0.23	146	-19	0		0	0	0	0	0	0	1	0	0	0	0	0	5079
XM_014205985	LOC106608187	NonCoding	"Click Me"	1	-0.309	-0.362	140	-12.99	0		0	0	0	0	0	0	1	0	0	0	0	0	2749
XM_014178957	LOC106589233	NonCoding	"Click Me"	1	-0.309	-0.239	150	-20.01	0		0	0	0	0	0	0	1	0	0	0	0	0	2169
XM_014165161	LOC106582264	NonCoding	"Click Me"	1	-0.309	-0.296	144	-16.43	0		0	0	0	0	0	0	1	0	0	0	0	0	2805
XM_014205986	LOC106608187	NonCoding	"Click Me"	1	-0.309	-0.362	140	-12.99	0		0	0	0	0	0	0	1	0	0	0	0	0	2547
NM_001140940	twst2	Coding	"Click Me"	1	-0.309	-0.37	154	-17.84	0		0	0	0	0	0	0	1	0	0	0	0	0	1354
XM_014139864	LOC106568967	NonCoding	"Click Me"	1	-0.309	-0.366	144	-15.04	0		0	0	0	0	0	0	1	0	0	0	0	0	5292
XM_014139865	LOC106568967	NonCoding	"Click Me"	1	-0.309	-0.366	144	-15.04	0		0	0	0	0	0	0	1	0	0	0	0	0	5265
XM_014209299	LOC106610128	NonCoding	"Click Me"	1	-0.309	-0.245	155	-18.41	0		0	0	0	0	0	0	1	0	0	0	0	0	1267
XM_014135701	LOC106566982	NonCoding	"Click Me"	1	-0.309	-0.307	144	-19.47	0		0	0	0	0	0	0	1	0	0	0	0	0	2623
XM_014203100	LOC106606738	NonCoding	"Click Me"	1	-0.309	-0.313	155	-20.35	0		0	0	0	0	0	0	1	0	0	0	0	0	2361
XM_014126759	LOC106562132	NonCoding	"Click Me"	1	-0.308	-0.286	150	-17.72	0		0	0	0	0	0	0	1	0	0	0	0	0	2136
XM_014126760	LOC106562132	NonCoding	"Click Me"	1	-0.308	-0.286	150	-17.72	0		0	0	0	0	0	0	1	0	0	0	0	0	1831
XM_014126762	LOC106562132	NonCoding	"Click Me"	1	-0.308	-0.286	150	-17.72	0		0	0	0	0	0	0	1	0	0	0	0	0	2086
XM_014123595	LOC106560560	NonCoding	"Click Me"	1	-0.308	-0.324	161	-15.58	0		0	0	0	0	0	0	0	1	0	0	0	0	1543
XM_014143571	LOC106570962	NonCoding	"Click Me"	1	-0.308	-0.387	144	-16.11	0		0	0	0	0	0	0	1	0	0	0	0	0	2379
XM_014182563	LOC106591348	NonCoding	"Click Me"	1	-0.308	-0.252	154	-20.98	0		0	0	0	0	0	0	1	0	0	0	0	0	2706
XM_014211439	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3899
XM_014211440	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3896
XM_014211441	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3896
XM_014211442	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3878
XM_014211443	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3851
XM_014211445	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3824
XM_014211446	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3556
XM_014211447	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3803
XM_014211454	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3534
XM_014211455	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3508
XM_014211456	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3486
XM_014211457	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	2248
XM_014211458	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3460
XM_014211459	LOC106611333	NonCoding	"Click Me"	1	-0.308	-0.318	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3438
XM_014182564	LOC106591348	NonCoding	"Click Me"	1	-0.308	-0.252	154	-20.98	0		0	0	0	0	0	0	1	0	0	0	0	0	2982
XM_014182565	LOC106591348	NonCoding	"Click Me"	1	-0.308	-0.252	154	-20.98	0		0	0	0	0	0	0	1	0	0	0	0	0	2635
NM_001146504	sptssa	Coding	"Click Me"	1	-0.308	-0.302	150	-17.79	0		0	0	0	0	0	0	1	0	0	0	0	0	1001
XM_014207625	LOC106609145	NonCoding	"Click Me"	1	-0.308	-0.222	150	-22.2	0		0	0	0	0	0	0	1	0	0	0	0	0	3516
XM_014152380	LOC106575720	NonCoding	"Click Me"	1	-0.308	-0.302	153	-20.44	0		0	0	0	0	0	0	1	0	0	0	0	0	1266
XM_014168934	LOC106584098	NonCoding	"Click Me"	1	-0.307	-0.314	145	-13.14	0		0	0	0	0	0	0	0	1	0	0	0	0	1836
XM_014168944	LOC106584098	NonCoding	"Click Me"	1	-0.307	-0.314	145	-13.14	0		0	0	0	0	0	0	0	1	0	0	0	0	1815
XM_014168955	LOC106584098	NonCoding	"Click Me"	1	-0.307	-0.314	145	-13.14	0		0	0	0	0	0	0	0	1	0	0	0	0	1712
XM_014168966	LOC106584098	NonCoding	"Click Me"	1	-0.307	-0.314	145	-13.14	0		0	0	0	0	0	0	0	1	0	0	0	0	2047
XM_014214331	LOC106612814	NonCoding	"Click Me"	1	-0.307	-0.347	142	-17.66	0		0	0	0	0	0	0	1	0	0	0	0	0	3624
XM_014140249	LOC106569178	NonCoding	"Click Me"	1	-0.307	-0.329	149	-19.88	0		0	0	0	0	0	0	1	0	0	0	0	0	6345
XM_014140250	LOC106569178	NonCoding	"Click Me"	1	-0.307	-0.329	149	-19.88	0		0	0	0	0	0	0	1	0	0	0	0	0	6342
XM_014140251	LOC106569178	NonCoding	"Click Me"	1	-0.307	-0.329	149	-19.88	0		0	0	0	0	0	0	1	0	0	0	0	0	6342
XM_014140252	LOC106569178	NonCoding	"Click Me"	1	-0.307	-0.329	149	-19.88	0		0	0	0	0	0	0	1	0	0	0	0	0	6342
XM_014140253	LOC106569178	NonCoding	"Click Me"	1	-0.307	-0.329	149	-19.88	0		0	0	0	0	0	0	1	0	0	0	0	0	6336
XM_014140254	LOC106569178	NonCoding	"Click Me"	1	-0.307	-0.329	149	-19.88	0		0	0	0	0	0	0	1	0	0	0	0	0	6333
XM_014140255	LOC106569178	NonCoding	"Click Me"	1	-0.307	-0.329	149	-19.88	0		0	0	0	0	0	0	1	0	0	0	0	0	6333
XM_014140256	LOC106569178	NonCoding	"Click Me"	1	-0.307	-0.329	149	-19.88	0		0	0	0	0	0	0	1	0	0	0	0	0	6330
XM_014201810	LOC106605837	NonCoding	"Click Me"	1	-0.307	-0.301	155	-17.83	0		0	0	0	0	0	0	1	0	0	0	0	0	2831
XM_014201811	LOC106605837	NonCoding	"Click Me"	1	-0.307	-0.301	155	-17.83	0		0	0	0	0	0	0	1	0	0	0	0	0	2789
XM_014129213	LOC106563532	NonCoding	"Click Me"	1	-0.307	-0.359	150	-17.29	0		0	0	0	0	0	0	1	0	0	0	0	0	5223
XM_014129214	LOC106563532	NonCoding	"Click Me"	1	-0.307	-0.359	150	-17.29	0		0	0	0	0	0	0	1	0	0	0	0	0	5175
XM_014195881	LOC106602898	NonCoding	"Click Me"	1	-0.307	-0.307	143	-15.63	0		0	0	0	0	0	0	1	0	0	0	0	0	2301
NM_001141362	apoc1	Coding	"Click Me"	1	-0.307	-0.258	154	-21.47	0		0	0	0	0	0	0	1	0	0	0	0	0	538
XM_014181936	LOC106590775	NonCoding	"Click Me"	1	-0.307	-0.253	152	-21.97	0		0	0	0	0	0	0	1	0	0	0	0	0	1133
XM_014159349	LOC106579442	NonCoding	"Click Me"	1	-0.307	-0.33	143	-15.11	0		0	0	0	0	0	0	1	0	0	0	0	0	2304
XM_014139630	LOC106568872	NonCoding	"Click Me"	1	-0.307	-0.258	152	-21.23	0		0	0	0	0	0	0	1	0	0	0	0	0	3562
XM_014195883	LOC106602898	NonCoding	"Click Me"	1	-0.307	-0.307	143	-15.63	0		0	0	0	0	0	0	1	0	0	0	0	0	2236
XM_014155425	LOC106577445	NonCoding	"Click Me"	1	-0.307	-0.343	161	-24.33	0		0	0	0	0	0	0	1	0	0	0	0	0	4179
XM_014155426	LOC106577445	NonCoding	"Click Me"	1	-0.307	-0.343	161	-24.33	0		0	0	0	0	0	0	1	0	0	0	0	0	3303
XM_014155427	LOC106577445	NonCoding	"Click Me"	1	-0.307	-0.343	161	-24.33	0		0	0	0	0	0	0	1	0	0	0	0	0	3080
XR_001324636	LOC106588332	NonCoding	"Click Me"	1	-0.307	-0.287	149	-20.55	0		0	0	0	0	0	0	1	0	0	0	0	0	2967
XM_014211359	dpyl5	NonCoding	"Click Me"	1	-0.306	-0.347	164	-18.95	0		0	0	0	0	0	0	1	0	0	0	0	0	3649
XM_014139629	LOC106568872	NonCoding	"Click Me"	1	-0.306	-0.257	152	-21.23	0		0	0	0	0	0	0	1	0	0	0	0	0	1384
XM_014175928	LOC106587493	NonCoding	"Click Me"	1	-0.306	-0.351	153	-19.5	0		0	0	0	0	0	0	1	0	0	0	0	0	1254
XM_014142762	LOC106570433	NonCoding	"Click Me"	1	-0.306	-0.261	150	-16.95	0		0	0	0	0	0	0	1	0	0	0	0	0	1215
XM_014126758	LOC106562132	NonCoding	"Click Me"	1	-0.306	-0.284	150	-17.72	0		0	0	0	0	0	0	1	0	0	0	0	0	2191
XM_014211453	LOC106611333	NonCoding	"Click Me"	1	-0.305	-0.316	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3909
XR_001325965	LOC106593839	NonCoding	"Click Me"	1	-0.305	-0.343	154	-19.92	0		0	0	0	0	0	0	1	0	0	0	0	0	3527
XM_014168167	LOC106583677	NonCoding	"Click Me"	1	-0.305	-0.303	143	-20.37	0		0	0	0	0	0	0	1	0	0	0	0	0	2273
XR_001323508	LOC106583405	NonCoding	"Click Me"	1	-0.305	-0.35	162	-21.43	0		0	0	0	0	0	0	0	1	0	0	0	0	555
XM_014213702	LOC100194580	NonCoding	"Click Me"	1	-0.305	-0.286	157	-21.79	0		0	0	0	0	0	0	1	0	0	0	0	0	4034
XM_014175099	acp2	NonCoding	"Click Me"	1	-0.305	-0.315	164	-23.02	0		0	0	0	0	0	0	1	0	0	0	0	0	2628
XM_014162123	LOC100380674	NonCoding	"Click Me"	1	-0.305	-0.257	156	-22.4	0		0	0	0	0	0	0	1	0	0	0	0	0	3039
XM_014166295	LOC106582822	NonCoding	"Click Me"	1	-0.305	-0.338	145	-19.71	0		0	0	0	0	0	0	1	0	0	0	0	0	4201
XM_014166296	LOC106582822	NonCoding	"Click Me"	1	-0.305	-0.338	145	-19.71	0		0	0	0	0	0	0	1	0	0	0	0	0	4131
XM_014131420	LOC106564912	NonCoding	"Click Me"	1	-0.305	-0.27	159	-23.25	0		0	0	0	0	0	0	1	0	0	0	0	0	4515
XR_001330026	LOC106610948	NonCoding	"Click Me"	1	-0.304	-0.269	158	-21.12	0		0	0	0	0	0	0	1	0	0	0	0	0	821
XR_001330027	LOC106610948	NonCoding	"Click Me"	1	-0.304	-0.269	158	-21.12	0		0	0	0	0	0	0	1	0	0	0	0	0	1074
XR_001330031	LOC106610948	NonCoding	"Click Me"	1	-0.304	-0.269	158	-21.12	0		0	0	0	0	0	0	1	0	0	0	0	0	951
XR_001320085	LOC106567492	NonCoding	"Click Me"	1	-0.304	-0.279	153	-22.29	0		0	0	0	0	0	0	1	0	0	0	0	0	4095
XM_014181485	LOC106590438	NonCoding	"Click Me"	1	-0.304	-0.267	148	-18.71	0		0	0	0	0	0	0	1	0	0	0	0	0	3704
NM_001140819	cor1a	Coding	"Click Me"	1	-0.304	-0.262	143	-16.98	0		0	0	0	0	0	0	1	0	0	0	0	0	1284
XM_014202613	LOC106606428	NonCoding	"Click Me"	1	-0.304	-0.283	157	-18.03	0		0	0	0	0	0	0	1	0	0	0	0	0	2475
XM_014167130	LOC106583214	NonCoding	"Click Me"	1	-0.304	-0.306	141	-13.85	0		0	0	0	0	0	0	1	0	0	0	0	0	4366
XR_001319831	LOC106566257	NonCoding	"Click Me"	1	-0.304	-0.235	150	-20.22	0		0	0	0	0	0	0	1	0	0	0	0	0	1643
XM_014201564	apoc1	NonCoding	"Click Me"	1	-0.303	-0.255	154	-21.47	0		0	0	0	0	0	0	1	0	0	0	0	0	656
XM_014132496	LOC106565404	NonCoding	"Click Me"	1	-0.303	-0.281	145	-16.62	0		0	0	0	0	0	0	1	0	0	0	0	0	444
XR_001323507	LOC106583405	NonCoding	"Click Me"	1	-0.303	-0.349	162	-21.43	0		0	0	0	0	0	0	0	1	0	0	0	0	777
XM_014169990	LOC106584562	NonCoding	"Click Me"	1	-0.303	-0.275	145	-17.42	0		0	0	0	0	0	0	1	0	0	0	0	0	2581
NM_001141372	hxd4a	Coding	"Click Me"	1	-0.303	-0.245	150	-19.87	0		0	0	0	0	0	0	1	0	0	0	0	0	1285
XR_001330030	LOC106610948	NonCoding	"Click Me"	1	-0.303	-0.268	158	-21.12	0		0	0	0	0	0	0	1	0	0	0	0	0	826
XM_014165719	LOC106582535	NonCoding	"Click Me"	1	-0.303	-0.285	153	-19.62	0		0	0	0	0	0	0	1	0	0	0	0	0	1146
XR_001323504	LOC106583402	NonCoding	"Click Me"	1	-0.303	-0.347	162	-21.43	0		0	0	0	0	0	0	0	1	0	0	0	0	1342
XM_014165814	LOC106582588	NonCoding	"Click Me"	1	-0.303	-0.301	158	-19.01	0		0	0	0	0	0	0	1	0	0	0	0	0	1600
XM_014123729	LOC106560651	NonCoding	"Click Me"	1	-0.303	-0.341	163	-19.5	0		0	0	0	0	0	0	0	1	0	0	0	0	3576
XM_014123730	LOC106560651	NonCoding	"Click Me"	1	-0.303	-0.341	163	-19.5	0		0	0	0	0	0	0	0	1	0	0	0	0	3548
XM_014123731	LOC106560651	NonCoding	"Click Me"	1	-0.303	-0.341	163	-19.5	0		0	0	0	0	0	0	0	1	0	0	0	0	3565
XM_014123732	LOC106560651	NonCoding	"Click Me"	1	-0.303	-0.341	163	-19.5	0		0	0	0	0	0	0	0	1	0	0	0	0	3512
XM_014123733	LOC106560651	NonCoding	"Click Me"	1	-0.303	-0.341	163	-19.5	0		0	0	0	0	0	0	0	1	0	0	0	0	4145
XM_014123734	LOC106560651	NonCoding	"Click Me"	1	-0.303	-0.341	163	-19.5	0		0	0	0	0	0	0	0	1	0	0	0	0	3409
XM_014172576	LOC106585862	NonCoding	"Click Me"	1	-0.303	-0.232	145	-16.13	0		0	0	0	0	0	0	1	0	0	0	0	0	3049
XM_014145403	LOC106571880	NonCoding	"Click Me"	1	-0.302	-0.338	142	-15.92	0		0	0	0	0	0	0	1	0	0	0	0	0	4796
XM_014192632	LOC106600881	NonCoding	"Click Me"	1	-0.302	-0.241	148	-18.76	0		0	0	0	0	0	0	1	0	0	0	0	0	866
XM_014196044	f9	NonCoding	"Click Me"	1	-0.302	-0.311	155	-12.63	0		0	0	0	0	0	0	0	1	0	0	0	0	1805
XM_014197082	t120a	NonCoding	"Click Me"	1	-0.302	-0.285	145	-17.57	0		0	0	0	0	0	0	1	0	0	0	0	0	1368
XM_014158831	LOC106579177	NonCoding	"Click Me"	1	-0.302	-0.327	157	-20.29	0		0	0	0	0	0	0	1	0	0	0	0	0	5695
XM_014158832	LOC106579177	NonCoding	"Click Me"	1	-0.302	-0.327	157	-20.29	0		0	0	0	0	0	0	1	0	0	0	0	0	5508
XM_014158833	LOC106579177	NonCoding	"Click Me"	1	-0.302	-0.327	157	-20.29	0		0	0	0	0	0	0	1	0	0	0	0	0	5473
XM_014152386	LOC106575727	NonCoding	"Click Me"	1	-0.302	-0.289	144	-15.65	0		0	0	0	0	0	0	1	0	0	0	0	0	2079
XM_014201077	LOC106605429	NonCoding	"Click Me"	1	-0.302	-0.313	154	-19.09	0		0	0	0	0	0	0	1	0	0	0	0	0	2347
XM_014201078	LOC106605429	NonCoding	"Click Me"	1	-0.302	-0.313	154	-19.09	0		0	0	0	0	0	0	1	0	0	0	0	0	3700
XM_014201079	LOC106605429	NonCoding	"Click Me"	1	-0.302	-0.313	154	-19.09	0		0	0	0	0	0	0	1	0	0	0	0	0	1848
XR_001329252	LOC106607700	NonCoding	"Click Me"	1	-0.301	-0.27	159	-18.51	0		0	0	0	0	0	0	1	0	0	0	0	0	3857
XR_001329039	LOC106606349	NonCoding	"Click Me"	1	-0.301	-0.29	144	-16.53	0		0	0	0	0	0	0	1	0	0	0	0	0	1928
XM_014132799	LOC106565545	NonCoding	"Click Me"	1	-0.301	-0.3	141	-13.85	0		0	0	0	0	0	0	1	0	0	0	0	0	3180
XM_014203213	LOC106606838	NonCoding	"Click Me"	1	-0.301	-0.303	147	-16.74	0		0	0	0	0	0	0	1	0	0	0	0	0	2174
XM_014203214	LOC106606838	NonCoding	"Click Me"	1	-0.301	-0.303	147	-16.74	0		0	0	0	0	0	0	1	0	0	0	0	0	2649
XM_014203215	LOC106606838	NonCoding	"Click Me"	1	-0.301	-0.303	147	-16.74	0		0	0	0	0	0	0	1	0	0	0	0	0	2027
XM_014166597	LOC106582955	NonCoding	"Click Me"	1	-0.301	-0.284	145	-18.24	0		0	0	0	0	0	0	1	0	0	0	0	0	2265
XM_014192875	LOC106601024	NonCoding	"Click Me"	1	-0.301	-0.33	148	-19.29	0		0	0	0	0	0	0	1	0	0	0	0	0	5906
XM_014148731	LOC106573578	NonCoding	"Click Me"	1	-0.301	-0.298	148	-16.22	0		0	0	0	0	0	0	1	0	0	0	0	0	1107
XM_014216677	LOC106613908	NonCoding	"Click Me"	1	-0.301	-0.24	150	-17.68	0		0	0	0	0	0	0	1	0	0	0	0	0	5058
XM_014154299	LOC106576839	NonCoding	"Click Me"	1	-0.301	-0.288	155	-17.83	0		0	0	0	0	0	0	1	0	0	0	0	0	2674
XM_014194528	LOC106602043	NonCoding	"Click Me"	1	-0.301	-0.279	155	-17.85	0		0	0	0	0	0	0	1	0	0	0	0	0	2203
XM_014144275	LOC106571332	NonCoding	"Click Me"	1	-0.301	-0.219	149	-18.93	0		0	0	0	0	0	0	1	0	0	0	0	0	3957
XM_014139939	LOC106569007	NonCoding	"Click Me"	1	-0.301	-0.346	157	-17.87	0		0	0	0	0	0	0	0	1	0	0	0	0	2025
XM_014151368	LOC106575134	NonCoding	"Click Me"	1	-0.3	-0.291	142	-15.55	0		0	0	0	0	0	0	1	0	0	0	0	0	3229
NM_001141315	hig2a	Coding	"Click Me"	1	-0.3	-0.286	140	-18.1	0		0	0	0	0	0	0	1	0	0	0	0	0	509
XR_001329038	LOC106606349	NonCoding	"Click Me"	1	-0.3	-0.29	144	-16.53	0		0	0	0	0	0	0	1	0	0	0	0	0	2004
NM_001140954	ef1b	Coding	"Click Me"	1	-0.3	-0.29	153	-20.44	0		0	0	0	0	0	0	1	0	0	0	0	0	1025
XM_014207192	LOC106608947	NonCoding	"Click Me"	1	-0.3	-0.339	160	-23.77	0		0	0	0	0	0	0	0	1	0	0	0	0	2143
NM_001165292	setd6	Coding	"Click Me"	1	-0.3	-0.263	156	-18.47	0		0	0	0	0	0	0	1	0	0	0	0	0	1775
XM_014155208	LOC106577271	NonCoding	"Click Me"	1	-0.3	-0.258	147	-17.48	0		0	0	0	0	0	0	1	0	0	0	0	0	1075
XM_014155209	LOC106577271	NonCoding	"Click Me"	1	-0.3	-0.258	147	-17.48	0		0	0	0	0	0	0	1	0	0	0	0	0	1269
XM_014155210	LOC106577271	NonCoding	"Click Me"	1	-0.3	-0.258	147	-17.48	0		0	0	0	0	0	0	1	0	0	0	0	0	1075
XR_001329040	LOC106606349	NonCoding	"Click Me"	1	-0.3	-0.289	144	-16.53	0		0	0	0	0	0	0	1	0	0	0	0	0	1994
